Time,Source_mode,Source_711-083,Source_711-084,Name_mode,Name_710-131,Name_710-132,Name_710-135,Name_710-170,Name_711-083,Name_711-084,Type_mode,Type_PDM,Type_TRAIN_DRIVER,Type_WARNING,Complete_code_mode,Complete_code_2-19,Complete_code_5-1,Complete_code_5-10,Complete_code_5-11,Complete_code_5-12,Complete_code_5-13,Complete_code_5-14,Complete_code_5-15,Complete_code_5-16,Complete_code_5-17,Complete_code_5-20,Complete_code_5-21,Complete_code_5-3,Complete_code_5-31,Complete_code_5-32,Complete_code_5-33,Complete_code_5-34,Complete_code_5-35,Complete_code_5-36,Complete_code_5-5,Complete_code_5-7,Complete_code_5-9,Complete_code_5-90,Complete_code_5-98,Complete_code_5-99,Master_mode,Master_711-083,Master_Master Assente,Master_711-084,Speed_mean,Criticality_mode,Criticality_ratio,Criticality_0,Criticality_1,Colour_mode,Colour_azzurro,Colour_giallo,Season,Services,Total_KM,R4_progr_count,RD_progr_count,RP_progr_count,RT_progr_count,VI_progr_count,VIS_progr_count,Sched_maint_progr,Corr_maint_progr
2022-07-17,711-084,3,121,710-170,1,42,0,47,2,32,PDM,121,0,3,5-35,1,1,2,8,0,2,0,1,0,0,2,1,8,4,0,16,1,29,2,5,0,6,2,20,13,711-084,2,59,63,22.629032258064516,0,0.14516129032258066,106,18,azzurro,98,26,Summer,12,495.0,1,1,1,6,7,1,17,16
2022-07-18,711-084,13,27,711-084,4,3,9,3,0,21,PDM,40,0,0,5-98,1,4,0,0,0,0,0,2,0,0,0,0,2,8,0,3,0,1,0,7,1,2,0,8,1,Master Assente,9,28,3,18.1,0,0.4,24,16,azzurro,24,16,Summer,5,108.3,1,1,1,6,7,1,17,16
2022-07-26,711-084,48,102,710-132,2,46,9,20,37,36,PDM,146,0,4,5-9,4,5,1,2,0,10,0,1,0,0,1,3,10,0,1,21,12,5,0,8,3,38,0,17,8,Master Assente,33,78,39,24.92,0,0.19333333333333333,121,29,azzurro,119,31,Summer,13,345.1,1,1,1,6,7,1,17,16
2022-07-27,711-084,21,84,711-084,1,33,3,18,17,33,PDM,103,0,2,5-9,3,5,2,1,0,7,3,2,0,0,1,1,12,8,0,5,4,15,0,3,6,18,0,7,2,Master Assente,5,53,47,31.00952380952381,0,0.2857142857142857,75,30,azzurro,74,31,Summer,8,387.6,1,1,1,6,7,1,17,16
2022-07-28,711-084,47,101,710-170,5,27,7,40,35,34,PDM,148,0,0,5-9,0,8,4,5,0,11,2,2,0,0,0,0,2,0,1,22,2,4,0,20,1,39,0,13,12,Master Assente,26,66,56,18.216216216216218,0,0.25675675675675674,110,38,azzurro,105,43,Summer,12,319.6,1,1,1,6,7,1,17,16
2022-07-29,711-084,16,23,711-083,1,4,2,11,13,8,PDM,38,1,0,5-9,0,2,0,0,0,3,1,0,0,1,0,0,7,1,0,0,0,3,0,0,0,16,0,5,0,Master Assente,1,33,5,5.153846153846154,0,0.2564102564102564,29,10,azzurro,29,10,Summer,2,19.0,1,1,1,6,7,1,17,16
2022-08-11,711-084,10,54,711-084,2,17,0,17,8,20,PDM,62,0,2,5-98,0,2,0,4,0,0,0,0,0,0,1,1,4,0,0,13,0,0,0,9,2,5,0,20,3,711-084,1,28,35,34.9375,0,0.234375,49,15,azzurro,45,19,Summer,4,176.10000000000002,1,1,1,6,7,1,17,16
2022-08-12,711-084,5,59,711-084,3,9,0,22,2,28,PDM,64,0,0,5-98,1,3,1,0,0,0,0,0,0,0,0,0,4,3,0,5,4,4,4,9,4,4,0,14,4,Master Assente,0,43,21,21.296875,0,0.28125,46,18,azzurro,46,18,Summer,6,282.5,1,1,1,6,7,1,17,16
2022-08-13,711-084,5,128,710-170,0,32,4,61,1,35,PDM,131,2,0,5-98,5,4,0,3,0,14,4,4,0,2,0,0,19,4,3,13,0,1,0,16,4,4,0,29,4,711-084,1,64,68,33.774436090225564,0,0.39097744360902253,81,52,azzurro,78,55,Summer,10,599.7,1,1,1,6,7,1,17,16
2022-08-14,711-084,1,63,710-170,1,16,0,33,0,14,PDM,63,0,1,5-98,2,3,0,2,0,5,1,1,1,0,1,0,7,0,6,5,0,6,3,5,5,0,0,10,1,Master Assente,0,37,27,28.046875,0,0.296875,45,19,azzurro,42,22,Summer,6,422.1,1,1,1,6,7,1,17,16
2022-08-15,711-084,6,82,710-170,0,23,4,32,2,27,PDM,86,1,1,5-98,0,3,4,5,0,11,2,5,1,1,1,0,3,2,1,6,1,6,0,5,4,4,0,16,7,Master Assente,4,56,28,16.204545454545453,0,0.25,66,22,azzurro,60,28,Summer,6,410.90000000000003,1,1,1,6,7,1,17,16
2022-08-16,711-084,5,86,711-084,3,23,2,27,0,36,PDM,87,0,4,5-98,2,7,2,2,0,6,2,2,0,0,2,2,15,0,2,3,0,12,0,1,8,2,0,16,5,Master Assente,0,62,29,28.846153846153847,0,0.34065934065934067,60,31,azzurro,58,33,Summer,8,394.9,1,1,1,6,7,1,17,16
2022-08-17,711-084,2,58,710-132,1,25,0,10,1,23,PDM,59,0,1,5-98,2,3,0,1,0,6,1,0,1,0,1,0,3,0,0,5,0,9,0,4,0,1,4,19,0,Master Assente,1,39,20,19.383333333333333,0,0.21666666666666667,47,13,azzurro,45,15,Summer,17,378.8,1,1,1,6,7,1,17,16
2022-08-18,711-084,15,125,710-170,7,39,3,50,5,36,PDM,132,1,7,5-98,3,10,3,2,0,5,0,0,2,1,3,4,18,3,0,21,9,13,7,7,0,6,0,21,2,Master Assente,1,82,57,19.62142857142857,0,0.29285714285714287,99,41,azzurro,95,45,Summer,17,381.1,1,1,1,6,7,1,17,16
2022-08-21,711-084,0,7,710-132,0,4,0,1,0,2,PDM,7,0,0,5-98,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,0,2,0,Master Assente,0,6,1,0.0,0,0.2857142857142857,5,2,azzurro,5,2,Summer,2,84.6,1,1,1,6,7,1,17,16
2022-08-22,711-084,4,82,710-170,4,26,0,31,0,25,PDM,84,0,2,5-98,3,7,0,0,0,6,2,2,0,0,1,1,8,6,0,8,2,2,10,4,8,2,0,12,2,Master Assente,0,57,29,33.77906976744186,0,0.3023255813953488,60,26,azzurro,60,26,Summer,10,588.6,1,1,1,6,7,1,17,16
2022-08-23,711-084,6,91,710-170,2,24,2,38,2,29,PDM,93,0,4,5-33,1,3,0,1,0,7,0,1,2,0,2,2,9,7,6,26,4,11,0,3,0,0,0,11,1,Master Assente,2,66,29,35.96907216494845,0,0.17525773195876287,80,17,azzurro,77,20,Summer,10,588.6,1,1,1,6,7,1,17,16
2022-08-24,711-084,8,154,710-132,0,65,2,37,6,52,PDM,157,0,5,5-98,0,9,4,0,0,11,4,4,1,0,1,4,9,6,5,22,0,22,0,17,5,3,0,35,0,Master Assente,2,91,69,29.537037037037038,0,0.29012345679012347,115,47,azzurro,114,48,Summer,12,578.2,1,1,1,6,7,1,17,16
2022-08-25,711-084,7,94,710-132,3,39,2,24,2,31,PDM,95,0,6,5-35,5,5,2,3,0,2,0,1,0,0,4,2,11,0,2,5,12,18,0,3,1,8,0,11,6,Master Assente,2,62,37,16.198019801980198,0,0.26732673267326734,74,27,azzurro,71,30,Summer,16,399.8,1,1,1,6,7,1,17,16
2022-08-26,711-084,4,15,710-132,4,10,0,2,0,3,PDM,19,0,0,5-33,2,4,0,0,0,1,1,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,1,0,Master Assente,0,16,3,10.105263157894736,0,0.47368421052631576,10,9,azzurro,10,9,Summer,2,84.6,1,1,1,6,8,1,18,16
2022-08-27,711-084,7,76,710-132,1,31,0,21,6,24,PDM,81,0,2,5-98,0,2,1,5,0,2,1,0,0,0,1,1,7,5,0,14,2,1,2,14,4,3,0,15,3,Master Assente,0,48,35,35.75903614457831,0,0.30120481927710846,58,25,azzurro,53,30,Summer,10,588.6,1,1,1,6,8,1,18,16
2022-08-28,711-084,1,96,711-084,1,30,0,19,0,47,PDM,96,1,0,5-98,3,6,0,0,0,5,0,2,1,1,0,0,5,5,6,14,0,12,0,7,7,6,0,17,0,Master Assente,0,63,34,24.783505154639176,0,0.23711340206185566,74,23,azzurro,73,24,Summer,15,457.1,1,1,1,6,8,1,18,16
2022-08-29,711-084,7,92,710-170,1,28,2,38,4,26,PDM,95,0,4,5-35,0,3,1,1,0,8,1,2,2,0,1,3,5,0,2,7,0,22,0,8,4,6,0,21,2,Master Assente,5,70,24,38.111111111111114,0,0.20202020202020202,79,20,azzurro,76,23,Summer,15,510.0,1,1,1,6,8,1,18,16
2022-08-30,711-084,15,121,710-170,2,34,5,49,8,38,PDM,130,2,4,5-98,3,6,0,2,0,10,3,1,0,2,2,2,11,1,13,6,8,9,0,17,4,9,0,26,1,Master Assente,7,82,47,20.808823529411764,0,0.3014705882352941,95,41,azzurro,93,43,Summer,14,562.8000000000001,1,1,1,6,8,1,18,16
2022-08-31,711-084,33,113,710-170,7,37,21,42,5,34,PDM,140,0,6,5-98,1,11,1,2,0,5,2,1,0,0,3,3,11,6,5,10,1,9,0,24,7,1,0,37,6,Master Assente,7,96,43,29.424657534246574,0,0.3493150684931507,95,51,azzurro,93,53,Summer,14,541.9000000000001,1,1,1,6,8,1,18,16
2022-09-01,711-084,3,36,711-084,0,6,0,12,3,18,PDM,38,1,0,5-98,1,0,0,1,0,1,1,0,0,1,0,0,1,1,7,3,0,2,0,6,3,1,0,10,0,711-084,3,17,19,34.69230769230769,0,0.23076923076923078,30,9,azzurro,29,10,Autumn,8,180.2,1,1,1,6,8,1,18,16
2022-09-02,711-084,26,123,710-170,0,44,1,48,25,31,PDM,143,1,5,5-98,3,4,1,2,0,13,3,1,0,1,3,2,8,2,0,24,0,0,0,24,19,2,3,30,4,Master Assente,8,83,58,37.77181208053691,0,0.2953020134228188,105,44,azzurro,103,46,Autumn,16,623.0,1,1,1,6,8,1,18,16
2022-09-03,711-084,23,207,710-170,0,55,7,93,16,59,PDM,223,1,6,5-98,4,10,1,1,0,13,3,3,1,1,3,3,17,17,9,24,4,31,0,30,7,2,0,42,4,711-084,5,110,115,37.708695652173915,0,0.2956521739130435,162,68,azzurro,160,70,Autumn,16,547.8000000000001,1,1,1,6,8,1,18,16
2022-09-04,711-084,15,113,710-170,0,33,9,44,6,36,PDM,128,0,0,5-98,7,9,2,0,0,14,4,6,0,0,0,0,5,0,0,1,0,6,3,25,16,1,0,29,0,Master Assente,8,88,32,33.328125,0,0.453125,70,58,azzurro,70,58,Autumn,16,599.8000000000001,1,1,1,6,8,1,18,16
2022-09-05,711-084,19,121,710-170,0,34,7,53,12,34,PDM,139,0,1,5-98,1,0,0,1,0,2,1,0,0,0,0,1,16,8,0,15,3,8,1,28,6,4,0,38,7,Master Assente,16,69,55,34.885714285714286,0,0.32857142857142857,94,46,azzurro,93,47,Autumn,16,622.3000000000001,1,1,1,6,8,1,18,16
2022-09-06,711-084,26,168,710-170,0,46,16,75,10,47,PDM,194,0,0,5-98,3,0,2,1,0,3,0,2,0,0,0,0,24,4,0,31,0,26,3,19,6,3,0,55,12,Master Assente,12,104,78,34.097938144329895,0,0.25773195876288657,144,50,azzurro,143,51,Autumn,14,562.8000000000001,1,1,1,6,8,1,18,16
2022-09-07,711-084,5,155,710-132,0,63,3,60,2,32,PDM,160,0,0,5-98,2,2,0,6,0,8,1,3,0,0,0,0,16,9,0,19,5,16,2,11,5,5,0,45,5,Master Assente,3,127,30,28.51875,0,0.21875,125,35,azzurro,119,41,Autumn,14,541.9000000000001,1,1,1,6,8,1,18,16
2022-09-08,711-084,21,219,710-132,0,90,10,52,11,77,PDM,232,1,7,5-98,2,9,0,0,0,20,2,5,0,1,4,3,40,1,3,20,0,32,0,29,0,8,0,59,2,711-084,2,69,169,22.85,0,0.3625,153,87,azzurro,153,87,Autumn,24,399.5,1,1,1,6,8,1,18,16
2022-09-09,711-084,4,125,710-170,0,50,2,56,2,19,PDM,128,0,1,5-31,0,6,2,4,0,8,4,2,0,0,0,1,6,27,0,22,4,11,0,5,4,5,0,16,2,Master Assente,0,114,15,4.162790697674419,0,0.1937984496124031,104,25,azzurro,100,29,Autumn,10,212.8,1,1,1,6,8,1,18,16
2022-09-10,711-084,12,134,710-170,5,34,5,57,2,43,PDM,145,1,0,5-98,5,2,0,0,0,10,1,3,0,1,0,0,15,9,5,9,5,14,0,21,4,3,2,33,4,Master Assente,6,87,53,31.26027397260274,0,0.3219178082191781,99,47,azzurro,99,47,Autumn,16,357.6,1,1,1,6,8,1,18,16
2022-09-11,711-084,21,96,711-084,8,30,4,33,9,33,PDM,114,0,3,5-33,2,1,0,0,0,3,1,1,1,0,2,1,8,0,0,26,11,4,0,18,1,6,4,23,4,Master Assente,10,66,41,34.17948717948718,0,0.26495726495726496,86,31,azzurro,85,32,Autumn,16,344.6,1,1,1,6,8,1,18,16
2022-09-12,711-084,3,98,710-170,0,18,3,53,0,27,PDM,101,0,0,5-98,4,4,0,2,0,5,2,2,0,0,0,0,3,7,6,9,3,11,0,8,16,0,0,16,3,Master Assente,0,56,45,35.772277227722775,0,0.22772277227722773,78,23,azzurro,76,25,Autumn,11,542.0,1,1,1,6,8,1,18,16
2022-09-13,711-084,19,94,710-132,0,41,10,16,9,37,PDM,113,0,0,5-98,2,4,2,4,0,5,2,2,0,0,0,0,19,4,7,0,0,0,0,5,4,4,0,39,10,Master Assente,17,78,18,37.19469026548673,0,0.3185840707964602,77,36,azzurro,73,40,Autumn,7,259.20000000000005,1,1,1,6,8,1,18,16
2022-09-14,711-084,28,113,711-084,0,31,12,37,16,45,PDM,140,0,1,5-98,3,5,0,3,0,9,1,4,1,0,0,1,17,3,3,6,0,13,0,10,9,12,0,29,12,Master Assente,8,84,49,39.60283687943262,0,0.28368794326241137,101,40,azzurro,97,44,Autumn,16,623.0,1,1,1,6,8,1,18,16
2022-09-15,711-084,16,141,710-132,0,52,8,39,8,50,PDM,157,0,0,5-98,1,1,1,2,0,4,1,2,0,0,0,0,20,4,4,23,4,23,5,5,2,7,0,37,11,Master Assente,12,95,50,26.980891719745223,0,0.19745222929936307,126,31,azzurro,124,33,Autumn,14,562.8000000000001,1,1,1,6,8,1,18,16
2022-09-16,711-084,21,125,711-084,0,27,9,42,12,56,PDM,145,0,1,5-98,0,1,2,1,0,11,0,1,0,0,0,1,14,9,4,16,8,9,0,16,4,13,0,32,4,Master Assente,14,79,53,27.21917808219178,0,0.2328767123287671,112,34,azzurro,111,35,Autumn,13,522.6,1,1,1,6,8,1,18,16
2022-09-17,711-084,4,174,710-170,0,53,2,83,2,38,PDM,171,0,7,5-35,2,4,3,4,0,3,2,0,1,0,3,4,9,14,3,34,0,42,0,15,4,5,0,23,3,Master Assente,1,102,75,37.140449438202246,0,0.19662921348314608,143,35,azzurro,138,40,Autumn,13,522.6,1,1,1,6,8,1,18,16
2022-09-18,711-084,83,132,710-170,8,34,17,66,58,32,PDM,212,1,2,5-9,0,4,1,10,0,9,2,2,1,1,1,1,5,2,4,4,7,6,0,33,5,60,3,44,10,Master Assente,21,151,43,27.530232558139534,0,0.2186046511627907,168,47,azzurro,157,58,Autumn,15,545.8000000000001,1,1,1,6,8,1,18,16
2022-09-19,711-084,29,143,710-132,0,71,13,21,16,51,PDM,164,0,8,5-98,2,1,1,3,0,2,0,0,0,0,4,4,22,9,7,8,4,15,3,17,3,23,0,39,5,711-084,6,80,86,30.47093023255814,0,0.25,129,43,azzurro,126,46,Autumn,14,562.8000000000001,1,1,1,6,8,1,18,16
2022-09-20,711-084,15,219,710-170,0,86,6,87,9,46,PDM,222,2,10,5-98,3,4,1,7,0,5,2,1,0,2,3,7,41,3,0,35,0,31,0,23,17,6,0,42,1,Master Assente,0,138,96,38.26495726495727,0,0.32051282051282054,159,75,azzurro,152,82,Autumn,15,566.8000000000001,1,1,1,6,8,1,18,16
2022-09-21,711-084,16,134,710-132,0,54,7,51,9,29,PDM,145,0,5,5-98,4,5,1,4,0,13,3,2,0,0,2,3,19,0,0,16,2,14,0,14,11,4,1,28,4,Master Assente,10,106,34,31.04,0,0.32,102,48,azzurro,98,52,Autumn,11,427.1,1,1,1,6,8,1,18,16
2022-09-22,711-084,32,158,710-132,1,61,13,52,18,45,PDM,185,1,4,5-33,2,5,0,2,0,11,3,1,0,1,2,2,11,2,0,42,0,37,0,14,9,25,0,19,2,Master Assente,9,93,88,25.705263157894738,0,0.18947368421052632,154,36,azzurro,152,38,Autumn,8,357.6,1,1,1,6,8,1,18,16
2022-09-23,711-084,43,115,710-170,0,41,6,45,37,29,PDM,156,0,2,5-9,0,0,1,5,0,7,1,1,3,0,1,1,10,1,7,20,0,24,0,8,4,41,0,19,4,Master Assente,7,87,64,27.272151898734176,0,0.13291139240506328,137,21,azzurro,129,29,Autumn,13,471.50000000000006,1,1,1,6,8,1,18,16
2022-09-24,711-084,8,121,710-170,0,22,8,62,0,37,PDM,126,1,2,5-33,1,1,1,5,0,2,0,1,0,1,1,1,7,2,9,24,5,8,0,16,15,3,0,23,3,Master Assente,6,76,47,36.2093023255814,0,0.20930232558139536,102,27,azzurro,97,32,Autumn,11,550.2,1,1,1,6,8,1,18,16
2022-09-25,711-084,17,116,710-170,8,27,3,66,6,23,PDM,129,1,3,5-98,1,0,0,3,2,0,2,1,0,1,1,0,3,1,0,19,3,25,0,28,7,4,0,28,4,Master Assente,2,69,62,26.887218045112782,0,0.2631578947368421,98,35,azzurro,95,38,Autumn,8,301.6,1,1,1,6,8,1,18,16
2022-09-26,711-084,21,208,710-132,3,79,7,75,11,54,PDM,219,2,8,5-98,0,8,2,1,0,6,2,3,0,2,3,5,27,4,0,40,0,30,0,27,11,3,0,48,7,711-084,7,106,116,33.248908296943235,0,0.30131004366812225,160,69,azzurro,159,70,Autumn,14,562.8000000000001,1,1,1,6,8,1,18,16
2022-09-27,711-084,40,200,710-170,1,58,11,89,28,53,PDM,235,0,5,5-98,1,5,0,6,0,8,2,4,1,0,2,3,33,6,2,33,2,18,2,18,9,9,0,61,15,Master Assente,24,144,72,19.9,0,0.2625,177,63,azzurro,170,70,Autumn,15,566.8000000000001,1,1,1,6,8,1,18,16
2022-09-28,711-084,13,86,710-132,0,36,0,35,13,15,PDM,98,1,0,5-98,8,1,1,0,0,1,1,0,0,1,0,0,9,4,6,7,0,6,0,10,8,14,0,19,3,Master Assente,3,82,14,23.646464646464647,0,0.30303030303030304,69,30,azzurro,69,30,Autumn,11,427.1,1,1,1,6,8,1,18,16
2022-09-29,711-084,9,69,710-170,5,20,3,25,1,24,PDM,75,0,3,5-98,6,3,0,0,0,7,2,2,0,0,1,2,5,0,0,5,8,9,0,12,0,1,0,13,2,Master Assente,7,47,24,27.71794871794872,0,0.38461538461538464,48,30,azzurro,48,30,Autumn,14,407.9,1,1,1,6,8,1,18,16
2022-09-30,711-084,51,157,710-170,0,35,11,73,40,49,PDM,202,0,6,5-98,3,0,3,1,0,10,2,1,2,0,3,3,13,4,4,13,4,35,6,25,0,31,0,40,5,Master Assente,29,108,71,22.04326923076923,0,0.22596153846153846,161,47,azzurro,158,50,Autumn,16,357.6,1,1,1,6,8,1,18,16
2022-10-01,711-084,17,116,711-084,7,38,6,36,4,42,PDM,129,1,3,5-35,4,1,0,1,0,10,3,4,0,1,1,2,6,10,9,18,4,30,0,8,0,6,0,14,1,Master Assente,12,63,58,29.2406015037594,0,0.19548872180451127,107,26,azzurro,106,27,Autumn,14,430.3,1,1,1,6,8,1,18,16
2022-10-02,711-084,38,127,710-170,0,34,2,57,36,36,PDM,162,0,3,5-98,5,3,0,1,0,11,1,2,0,0,1,2,4,18,0,16,4,19,0,21,4,21,3,27,2,Master Assente,25,76,64,24.75151515151515,0,0.21818181818181817,129,36,azzurro,128,37,Autumn,10,491.0,1,1,1,6,8,1,18,16
2022-10-03,711-084,68,70,711-083,0,14,32,22,36,34,PDM,135,0,3,5-9,0,2,0,6,0,13,1,3,1,0,2,1,7,4,0,2,0,9,0,16,4,34,0,24,9,Master Assente,38,58,42,35.05797101449275,0,0.21014492753623187,109,29,azzurro,102,36,Autumn,8,310.6,1,1,1,7,8,1,19,16
2022-10-04,711-084,56,160,711-084,0,48,17,55,39,57,PDM,212,1,3,5-98,6,1,0,1,0,12,1,1,3,1,2,1,34,0,0,7,3,6,5,19,11,26,0,64,12,Master Assente,23,132,61,24.09259259259259,0,0.28703703703703703,154,62,azzurro,150,66,Autumn,14,562.8000000000001,1,1,1,7,8,1,19,16
2022-10-05,711-084,26,134,710-170,0,29,9,67,17,38,PDM,157,1,2,5-98,2,2,1,0,0,3,1,1,0,1,1,1,31,14,4,0,0,4,1,12,12,6,3,46,14,Master Assente,13,75,72,31.44375,0,0.3125,110,50,azzurro,110,50,Autumn,14,526.8000000000001,1,1,1,7,8,1,19,16
2022-10-06,711-084,6,83,710-132,2,53,2,15,2,15,PDM,86,0,3,5-98,0,2,1,0,1,6,1,1,0,0,1,1,12,0,0,2,4,12,2,11,1,7,0,20,4,Master Assente,5,63,21,20.8876404494382,0,0.3146067415730337,61,28,azzurro,61,28,Autumn,16,357.6,1,1,1,7,8,1,19,16
2022-10-07,711-084,23,91,710-170,8,27,8,35,7,29,PDM,110,1,3,5-98,8,0,2,1,0,3,0,0,2,1,1,2,15,0,0,8,0,21,5,13,1,4,0,22,5,Master Assente,12,57,45,19.87719298245614,0,0.3333333333333333,76,38,azzurro,73,41,Autumn,18,391.6,1,1,1,7,8,1,19,16
2022-10-08,711-084,21,96,710-170,0,27,16,36,5,33,PDM,115,0,2,5-98,1,1,2,5,0,3,1,1,0,0,1,1,4,0,7,7,0,10,0,28,7,2,0,31,5,711-084,12,46,59,26.28205128205128,0,0.3247863247863248,79,38,azzurro,74,43,Autumn,14,469.40000000000003,1,1,1,7,8,1,19,16
2022-10-09,711-084,0,30,711-084,0,9,0,10,0,11,PDM,29,0,1,5-98,0,2,0,0,0,2,2,1,0,0,1,0,1,0,0,0,1,6,0,3,5,0,0,6,0,Master Assente,0,17,13,22.233333333333334,0,0.3,21,9,azzurro,21,9,Autumn,2,80.4,1,1,1,7,8,1,19,16
2022-10-10,711-084,3,115,710-170,0,33,3,52,0,30,PDM,116,0,2,5-98,3,6,4,2,0,13,3,3,0,0,1,1,21,11,0,20,0,2,0,4,0,1,0,21,2,Master Assente,0,71,47,16.627118644067796,0,0.3728813559322034,74,44,azzurro,72,46,Autumn,14,562.8000000000001,1,1,1,7,8,1,19,16
2022-10-11,711-084,26,148,710-170,6,41,9,73,11,34,PDM,170,0,4,5-98,1,2,1,12,1,3,1,0,1,0,1,2,30,9,0,16,3,17,4,17,0,1,0,39,13,Master Assente,14,93,67,26.57471264367816,0,0.2988505747126437,122,52,azzurro,109,65,Autumn,13,522.6,1,1,1,7,8,1,19,16
2022-10-12,711-084,7,59,711-084,0,18,3,19,4,22,PDM,66,0,0,5-98,6,1,0,0,0,2,1,2,0,0,0,0,3,7,0,6,0,7,0,5,1,6,0,14,5,Master Assente,1,38,27,25.863636363636363,0,0.2727272727272727,48,18,azzurro,48,18,Autumn,14,562.8000000000001,1,1,1,7,8,1,19,16
2022-10-13,711-084,12,111,711-084,0,30,7,23,5,58,PDM,121,0,2,5-98,2,4,0,6,0,5,2,2,0,0,1,1,12,2,0,10,7,16,1,9,0,2,0,34,7,Master Assente,7,87,29,32.09756097560975,0,0.25203252032520324,92,31,azzurro,86,37,Autumn,14,562.8000000000001,1,1,1,7,8,1,19,16
2022-10-14,711-084,31,98,710-170,0,29,7,39,24,30,PDM,124,1,4,5-98,3,3,1,2,0,5,1,1,1,1,2,2,13,9,0,7,3,6,2,16,0,21,0,26,4,Master Assente,12,70,47,31.54263565891473,0,0.29457364341085274,91,38,azzurro,88,41,Autumn,15,566.8000000000001,1,1,1,7,8,1,19,16
2022-10-15,711-084,2,93,710-170,0,24,0,36,2,33,PDM,93,1,1,5-98,3,4,1,4,0,7,1,0,2,1,1,0,5,3,4,8,4,7,4,6,7,1,0,17,5,Master Assente,0,73,22,13.526315789473685,0,0.21052631578947367,75,20,azzurro,69,26,Autumn,16,407.4,1,1,1,7,8,1,19,16
2022-10-16,711-084,8,119,711-084,0,29,3,40,5,50,PDM,126,0,1,5-33,5,3,2,7,0,3,1,2,0,0,1,0,9,7,0,25,4,10,0,9,2,6,0,21,10,Master Assente,7,89,31,38.56692913385827,0,0.2440944881889764,96,31,azzurro,89,38,Autumn,16,407.4,1,1,1,7,8,1,19,16
2022-10-17,711-084,18,132,710-170,4,49,7,51,7,32,PDM,149,0,1,5-98,12,10,1,1,0,14,3,1,0,0,1,0,12,15,0,13,0,12,0,16,5,0,0,21,13,Master Assente,10,91,49,27.24,0,0.36666666666666664,95,55,azzurro,94,56,Autumn,11,427.1,1,1,1,7,8,1,19,16
2022-10-18,711-084,26,120,711-084,0,31,17,41,9,48,PDM,146,0,0,5-98,4,2,1,1,0,8,1,1,1,0,0,0,5,1,0,0,5,19,0,36,15,3,0,40,3,Master Assente,9,70,67,34.636986301369866,0,0.3424657534246575,96,50,azzurro,94,52,Autumn,15,414.7,1,1,1,7,8,1,19,16
2022-10-19,711-084,24,196,710-170,0,60,13,79,11,57,PDM,218,0,2,5-98,5,6,3,8,0,9,3,5,0,0,2,0,26,10,2,8,6,12,0,25,7,3,0,61,19,711-084,5,87,128,43.7,0,0.33181818181818185,147,73,azzurro,139,81,Autumn,14,562.8000000000001,1,1,1,7,8,1,19,16
2022-10-20,711-084,25,238,710-170,0,73,12,92,13,73,PDM,256,0,7,5-33,8,5,1,4,0,8,2,0,0,0,3,4,42,20,10,52,0,19,4,9,5,7,0,47,13,Master Assente,25,143,95,41.368821292775664,0,0.25475285171102663,196,67,azzurro,192,71,Autumn,13,522.6,1,1,1,7,8,1,19,16
2022-10-21,711-084,16,57,711-084,0,13,6,19,10,25,PDM,68,0,5,5-98,3,4,1,2,0,4,1,2,0,0,3,2,6,1,0,3,0,2,1,8,4,4,0,21,1,Master Assente,7,48,18,22.753424657534246,0,0.3424657534246575,48,25,azzurro,46,27,Autumn,14,562.8000000000001,1,1,1,7,8,1,19,16
2022-10-22,711-084,40,115,711-084,0,35,14,39,26,41,PDM,155,0,0,5-98,4,1,2,3,0,4,0,3,0,0,0,0,7,4,0,12,1,13,0,29,5,21,0,38,8,Master Assente,15,81,59,25.316129032258065,0,0.2967741935483871,109,46,azzurro,106,49,Autumn,15,566.8000000000001,1,1,1,7,8,1,19,16
2022-10-23,711-084,6,137,710-170,0,43,1,58,5,36,PDM,141,0,2,5-98,3,6,1,3,0,11,3,3,4,0,0,2,11,11,9,6,0,13,0,16,3,1,0,29,8,Master Assente,3,75,65,24.90909090909091,0,0.3006993006993007,100,43,azzurro,93,50,Autumn,16,549.8000000000001,1,1,1,7,8,1,19,16
2022-10-24,711-084,72,127,710-170,0,42,35,44,37,41,PDM,195,0,4,5-98,3,2,0,3,0,3,2,1,0,0,2,2,35,6,5,5,1,7,4,18,0,1,0,78,21,Master Assente,67,108,24,24.899497487437184,0,0.3065326633165829,138,61,azzurro,135,64,Autumn,13,522.6,1,1,1,7,8,1,19,16
2022-10-25,711-084,18,160,710-170,0,41,6,74,12,45,PDM,177,0,1,5-98,0,4,0,0,0,6,1,2,0,0,1,0,18,11,5,8,0,11,0,23,30,5,0,47,6,Master Assente,12,105,61,33.48876404494382,0,0.2696629213483146,130,48,azzurro,130,48,Autumn,15,566.8000000000001,1,1,1,7,8,1,19,16
2022-10-27,711-084,20,114,710-170,6,31,9,49,5,34,PDM,132,0,2,5-98,3,4,0,3,0,5,2,2,0,0,2,0,10,10,0,8,0,9,0,23,15,5,0,32,1,Master Assente,15,78,41,36.43283582089552,0,0.3283582089552239,90,44,azzurro,87,47,Autumn,16,623.0,1,1,1,7,8,1,19,16
